0.9454545454545454	0.008620689655172414
0.9636363636363636	0.02586206896551724
0.8909090909090909	0.004310344827586207
0.9454545454545454	0.01293103448275862
1.0	0.0
1.0	0.0
0.9090909090909091	0.0
1.0	0.004310344827586207
0.9818181818181818	0.0
1.0	0.0
1.0	0.0
0.9818181818181818	0.0
0.9454545454545454	0.0
1.0	0.0
0.9454545454545454	0.0
0.9636363636363636	0.03017241379310345
1.0	0.0
0.9454545454545454	0.004310344827586207
1.0	0.0
1.0	0.004310344827586207
1.0	0.008620689655172414
1.0	0.0
1.0	0.004310344827586207
0.9818181818181818	0.004310344827586207
1.0	0.004310344827586207
0.9636363636363636	0.017241379310344827
1.0	0.0
1.0	0.004310344827586207
1.0	0.004310344827586207
0.9818181818181818	0.0
1.0	0.008620689655172414
1.0	0.008620689655172414
