0.9686411149825784	0.8850174216027874
1.0	0.8013937282229965
0.9895470383275261	0.9059233449477352
1.0	0.9477351916376306
0.9825783972125436	0.89198606271777
0.9895470383275261	0.9442508710801394
1.0	0.8989547038327527
1.0	0.9616724738675958
0.9965156794425087	0.8954703832752613
1.0	0.975609756097561
0.9721254355400697	0.89198606271777
0.9930313588850174	0.9303135888501742
0.9965156794425087	0.8989547038327527
1.0	0.9651567944250871
0.9965156794425087	0.8745644599303136
0.9790940766550522	0.8571428571428571
0.9512195121951219	0.8118466898954704
0.9790940766550522	0.8571428571428571
0.9860627177700348	0.9059233449477352
1.0	0.89198606271777
0.9965156794425087	0.8501742160278746
0.9686411149825784	0.8989547038327527
1.0	0.867595818815331
0.9965156794425087	0.8292682926829268
0.9860627177700348	0.9547038327526133
0.9895470383275261	0.9407665505226481
0.9895470383275261	0.9233449477351916
0.9860627177700348	0.8989547038327527
1.0	0.9721254355400697
1.0	0.9059233449477352
